2015-12-31T18:24:05.574+0200 W -        [initandlisten] Detected unclean shutdown - C:\Users\baris\Desktop\swe573\swe573\mongodb\data\mongod.lock is not empty.
2016-01-02T10:49:03.792+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:50:03.791+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:51:03.792+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:52:03.799+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:53:03.796+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:54:03.795+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:55:03.797+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:56:03.798+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:57:03.801+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:58:03.801+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T10:59:03.803+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:00:03.805+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:01:03.804+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:02:03.826+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:03:03.807+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:04:03.815+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:05:03.809+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:06:03.811+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:07:03.813+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:08:03.813+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:09:03.816+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:10:03.814+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:11:03.816+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:12:03.816+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:13:03.823+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:14:03.821+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:15:03.822+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:16:03.822+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:17:03.823+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:18:03.825+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:19:03.827+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:20:03.827+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:21:03.831+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:22:03.831+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:23:03.831+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:24:03.833+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:25:03.834+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:26:03.835+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:27:03.836+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:28:03.837+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:29:03.839+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:30:03.840+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:31:03.843+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:32:03.845+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:33:03.852+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:34:03.847+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:35:03.849+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:36:03.884+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:37:03.850+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:38:03.850+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:39:03.852+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:40:03.855+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:41:03.853+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:42:03.855+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:43:03.857+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:44:03.858+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:45:03.858+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:46:03.867+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:47:03.971+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:48:03.871+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:49:03.871+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:50:03.882+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:51:03.885+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:52:03.878+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:53:03.878+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:53:52.584+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:56407 #52 (5 connections now open)
2016-01-02T11:54:03.889+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:55:03.882+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:55:51.392+0200 I NETWORK  [conn52] end connection 127.0.0.1:56407 (4 connections now open)
2016-01-02T11:56:03.883+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:57:03.883+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:58:03.885+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T11:59:03.883+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:00:03.887+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:01:03.895+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:02:03.889+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:03:03.902+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:03:13.370+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57022 #53 (5 connections now open)
2016-01-02T12:03:14.130+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57023 #54 (6 connections now open)
2016-01-02T12:03:15.142+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57025 #55 (7 connections now open)
2016-01-02T12:03:17.551+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57029 #56 (8 connections now open)
2016-01-02T12:04:03.889+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:05:03.892+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:05:48.758+0200 I NETWORK  [conn53] end connection 127.0.0.1:57022 (7 connections now open)
2016-01-02T12:05:48.759+0200 I NETWORK  [conn56] end connection 127.0.0.1:57029 (7 connections now open)
2016-01-02T12:05:48.758+0200 I NETWORK  [conn55] end connection 127.0.0.1:57025 (7 connections now open)
2016-01-02T12:05:48.758+0200 I NETWORK  [conn54] end connection 127.0.0.1:57023 (7 connections now open)
2016-01-02T12:06:03.896+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:06:09.035+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57335 #57 (5 connections now open)
2016-01-02T12:07:03.900+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:08:03.894+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:08:27.716+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57498 #58 (6 connections now open)
2016-01-02T12:08:54.962+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57527 #59 (7 connections now open)
2016-01-02T12:08:59.382+0200 I NETWORK  [conn59] end connection 127.0.0.1:57527 (6 connections now open)
2016-01-02T12:08:59.382+0200 I NETWORK  [conn57] end connection 127.0.0.1:57335 (6 connections now open)
2016-01-02T12:08:59.382+0200 I NETWORK  [conn58] end connection 127.0.0.1:57498 (4 connections now open)
2016-01-02T12:09:03.920+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:09:16.745+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57551 #60 (5 connections now open)
2016-01-02T12:10:03.902+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:11:03.914+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:12:03.907+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:12:54.956+0200 I NETWORK  [conn60] end connection 127.0.0.1:57551 (4 connections now open)
2016-01-02T12:13:03.994+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:13:16.640+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58020 #61 (5 connections now open)
2016-01-02T12:14:03.908+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:15:03.905+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:15:52.946+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58246 #62 (6 connections now open)
2016-01-02T12:16:01.950+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58256 #63 (7 connections now open)
2016-01-02T12:16:03.914+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:16:28.369+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58285 #64 (8 connections now open)
2016-01-02T12:16:28.397+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58286 #65 (9 connections now open)
2016-01-02T12:17:03.919+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:18:03.962+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:19:03.913+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:20:03.909+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:21:03.913+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:22:03.917+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:23:03.949+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:24:03.967+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:25:03.946+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:26:03.949+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:27:03.943+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:28:03.943+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:29:03.948+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:30:03.938+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:31:03.944+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:32:03.947+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:33:03.948+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:34:03.957+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:35:03.954+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:36:03.968+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:37:03.961+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:38:04.683+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:39:04.195+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:40:04.203+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:41:04.197+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:42:04.200+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:42:49.679+0200 I NETWORK  [conn18] end connection 127.0.0.1:60888 (8 connections now open)
2016-01-02T12:42:49.798+0200 I NETWORK  [conn17] end connection 127.0.0.1:60887 (7 connections now open)
2016-01-02T12:42:50.657+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60628 #66 (8 connections now open)
2016-01-02T12:42:50.700+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60629 #67 (9 connections now open)
2016-01-02T12:43:03.574+0200 I NETWORK  [conn61] end connection 127.0.0.1:58020 (8 connections now open)
2016-01-02T12:43:03.574+0200 I NETWORK  [conn63] end connection 127.0.0.1:58256 (8 connections now open)
2016-01-02T12:43:03.574+0200 I NETWORK  [conn64] end connection 127.0.0.1:58285 (8 connections now open)
2016-01-02T12:43:03.574+0200 I NETWORK  [conn62] end connection 127.0.0.1:58246 (8 connections now open)
2016-01-02T12:43:03.575+0200 I NETWORK  [conn65] end connection 127.0.0.1:58286 (6 connections now open)
2016-01-02T12:43:04.204+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:44:04.197+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:45:04.199+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:46:04.202+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:47:04.200+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:48:04.210+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:49:04.214+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:50:04.207+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:51:04.205+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:52:04.222+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:53:04.218+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:54:04.206+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:55:04.209+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:56:04.221+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:57:06.001+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:58:04.454+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T12:59:04.438+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:00:04.445+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:01:04.441+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:02:07.836+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:03:11.734+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:04:05.160+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:04:38.154+0200 I NETWORK  [conn67] end connection 127.0.0.1:60629 (3 connections now open)
2016-01-02T13:04:38.154+0200 I NETWORK  [conn66] end connection 127.0.0.1:60628 (3 connections now open)
2016-01-02T13:04:38.220+0200 I NETWORK  [conn14] end connection 127.0.0.1:60863 (1 connection now open)
2016-01-02T13:04:38.274+0200 I NETWORK  [conn13] end connection 127.0.0.1:60862 (0 connections now open)
2016-01-02T13:05:05.158+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:06:05.161+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:07:05.172+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:08:05.160+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:09:10.932+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:10:06.203+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:11:06.212+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:12:06.217+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:13:06.210+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:14:06.209+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:15:06.231+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:16:06.947+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:17:06.404+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:18:07.222+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:19:09.458+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:20:06.915+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:21:07.070+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:22:06.934+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:23:06.932+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:24:06.934+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:25:06.937+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:26:06.937+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:27:07.151+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:28:07.021+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:29:07.020+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:30:07.026+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:31:07.025+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:32:07.035+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:33:07.029+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:34:07.036+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:35:07.033+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:36:07.037+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:37:07.034+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:38:07.032+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:39:07.104+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:40:07.082+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:41:07.115+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:42:07.102+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:43:07.089+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:44:07.097+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:45:07.092+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:46:07.103+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:47:07.094+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:48:07.095+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:49:07.098+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:50:07.098+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:51:07.101+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:52:07.101+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:53:07.115+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:54:07.103+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:55:07.122+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:56:07.118+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:57:07.107+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:58:07.109+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T13:59:07.115+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:00:07.108+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:01:07.117+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:02:07.113+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:03:07.111+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:04:07.112+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:05:07.114+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:06:07.116+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:07:07.115+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:08:07.117+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:09:07.124+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:10:07.131+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:10:08.016+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64981 #68 (1 connection now open)
2016-01-02T14:11:07.116+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:11:19.262+0200 I NETWORK  [conn68] end connection 127.0.0.1:64981 (0 connections now open)
2016-01-02T14:12:07.119+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:13:07.125+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:13:29.204+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49844 #69 (1 connection now open)
2016-01-02T14:13:29.629+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49847 #70 (2 connections now open)
2016-01-02T14:13:34.332+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49877 #71 (3 connections now open)
2016-01-02T14:13:34.344+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49878 #72 (4 connections now open)
2016-01-02T14:13:39.895+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49914 #73 (5 connections now open)
2016-01-02T14:13:39.901+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49915 #74 (6 connections now open)
2016-01-02T14:13:45.545+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49951 #75 (7 connections now open)
2016-01-02T14:13:45.550+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49952 #76 (8 connections now open)
2016-01-02T14:13:54.137+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50011 #77 (9 connections now open)
2016-01-02T14:13:54.153+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50012 #78 (10 connections now open)
2016-01-02T14:14:07.127+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:14:08.597+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50099 #79 (11 connections now open)
2016-01-02T14:14:08.613+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50100 #80 (12 connections now open)
2016-01-02T14:14:17.914+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50160 #81 (13 connections now open)
2016-01-02T14:14:17.917+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50161 #82 (14 connections now open)
2016-01-02T14:14:19.176+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50170 #83 (15 connections now open)
2016-01-02T14:14:19.179+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50171 #84 (16 connections now open)
2016-01-02T14:14:22.772+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50194 #85 (17 connections now open)
2016-01-02T14:14:22.798+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50195 #86 (18 connections now open)
2016-01-02T14:14:27.576+0200 I NETWORK  [conn80] end connection 127.0.0.1:50100 (17 connections now open)
2016-01-02T14:14:27.577+0200 I NETWORK  [conn79] end connection 127.0.0.1:50099 (17 connections now open)
2016-01-02T14:15:07.132+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:15:09.926+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50485 #87 (17 connections now open)
2016-01-02T14:15:09.930+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50486 #88 (18 connections now open)
2016-01-02T14:15:11.388+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50496 #89 (19 connections now open)
2016-01-02T14:15:11.391+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50497 #90 (20 connections now open)
2016-01-02T14:16:07.132+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:16:20.137+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50910 #91 (21 connections now open)
2016-01-02T14:16:20.141+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50911 #92 (22 connections now open)
2016-01-02T14:16:21.973+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50923 #93 (23 connections now open)
2016-01-02T14:16:21.990+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50924 #94 (24 connections now open)
2016-01-02T14:16:24.158+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50939 #95 (25 connections now open)
2016-01-02T14:16:24.163+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50940 #96 (26 connections now open)
2016-01-02T14:16:26.431+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50956 #97 (27 connections now open)
2016-01-02T14:16:26.448+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50957 #98 (28 connections now open)
2016-01-02T14:16:30.909+0200 I NETWORK  [conn86] end connection 127.0.0.1:50195 (27 connections now open)
2016-01-02T14:16:30.909+0200 I NETWORK  [conn85] end connection 127.0.0.1:50194 (26 connections now open)
2016-01-02T14:16:31.464+0200 I NETWORK  [conn94] end connection 127.0.0.1:50924 (25 connections now open)
2016-01-02T14:16:31.465+0200 I NETWORK  [conn93] end connection 127.0.0.1:50923 (24 connections now open)
2016-01-02T14:17:07.132+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:18:07.138+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:19:07.129+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:20:07.134+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:21:07.139+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:22:07.133+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:23:07.135+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:24:07.141+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:25:07.138+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:26:07.145+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:27:07.140+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:28:07.141+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:29:07.142+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:30:07.149+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:31:07.144+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:32:07.148+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:33:07.144+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:34:07.145+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:35:07.162+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:36:07.163+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:37:07.148+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:38:07.154+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:39:07.149+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:40:07.164+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:41:07.154+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:42:07.157+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:43:07.157+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:44:07.160+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:45:07.160+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-02T14:46:07.175+0200 I COMMAND  [DataFileSync] flushing diag log
